title,cate,scrpit,dong,roadaddress,lon,lat,phone,photo_1,photo_2,tag,tagall
지친 마음을 힐링할 수 있는 <제주 남부권 비대면 안심 관광지 스팟 10>,테마여행,"코로나19로 지친 마음을 힐링할 수 있는 제주 남부권 비대면 안심 관광지 10선을 소개한다. 제주 남부 비대면 안심 관광지는 코로나 확산으로 인해 사람들이 덜 붐비는 관광지를 선호하는 여행객의 수요에 맞춰서 서귀포시 읍면 지역으로 떠나는 여행 콘셉으로 추진한다.
선정된 비대면 안심 관광지는 감귤박물관 월라봉 산책로, 마흐니 숲길, 이승이오름, 고살리숲길, 서중천탐방로, 신흥리 동백길&향나무, 영천악, 옥돔마을, 위미항, 남원항 총 10개이다.",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202108/18/6dff00a4-bfa0-44b0-af70-f29169c333e4.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202108/18/bec7209a-f040-4922-9037-69c9bae495a0.JPG,"부모,커플,혼자,친구,맑음,경관/포토,휴식/힐링,사계절,청년,중/장년,노년,휴식/치유,포토스팟,도보여행,도보,언택트","부모,커플,혼자,친구,맑음,경관/포토,휴식/힐링,사계절,청년,중/장년,노년,휴식/치유"
질그랭이센터,관광지,"구좌읍 세화리 마을주민 477명이 모여 만든 세화마을협동조합이 멋진 풍광의 세화리 바닷가에 질그랭이센터를 오픈했다. 지상 4층 규모로 건축된 질그랭이센터는 1층은 세화리사무소가 업무를 보는 공간과 여행자센터가 있고, 2층에는 카페와 지구별가게, 3층은 공유오피공간과 세미나실이 있어 대관하고 있으며 4층은 세화밖거리(숙박시설)를 갖추고 있다.",구좌,제주특별자치도 제주시 구좌읍 세평항로 46-9,33.4895966,126.8316644,010-4928-9298,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/8566cf4a-bc03-4fb4-a5ad-334802f188e5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202011/03/e08731b1-53ea-4d99-8403-f7b8f1693ab7.jpg,"겨울,체험,마을관광,어트랙션","겨울,체험,마을관광,어트랙션"
제주하늘을날다(패러글라이딩),관광지,제주2인승체험비행과 패러글라이딩교육스쿨,제주시내,제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,33.4910557,126.5317204,010-9632-0422,https://api.cdn.visitjeju.net/photomng/imgpath/202112/03/59366dc6-0a9c-498c-98fb-e730ca6d70dd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/03/b1289ab0-b370-45eb-addd-791e48748007.jpg,"액티비티,친구,맑음,체험,레저/체험,어트랙션","액티비티,친구,맑음,체험,레저/체험,어트랙션,현금결제,카드결제,화장실"
무장애 여행 <평범한 시간을 특별하게 누렸던 평대리>,테마여행,"평온하게 흘러가는 평범한 일상 속, 바뀐 건 단 하나. 어디든 떠날 준비가 된 자유로웠던 다리가 온전히 두 바퀴에 의지하게 되었다는 것. 세상은 바뀐 것이 없지만, 여행을 준비하는 우리의 자세는 꽤 달라졌다. 넓고 평평한 들판이라는 ‘뱅디’라는 이름에서 시작한 ‘평대리’에서 우리의 여행을 시작해 보기로 한다. 제주에서도 가장 느리게 발전한, 여전히 그 시대의 소박함과 제주다움을 유지하고 있는 곳이다. 가고 싶은 곳을 찾고, 지도 앱을 켠 후 로드맵을 통해 장소를 꼼꼼히 확인한다. 턱은 없는지, 경사로는 완만한지, 입구가 적당히 넓은지, 테이블의 높이는 적당한지, 장애인 화장실이 준비되었는지 등 분주한 준비를 마치고 자동차 없는 우리의 여행이 드디어 시작되었다. ",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202311/09/51b2661e-c4ef-4e35-9bc0-37a46fe24c99.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202311/09/501881a2-82c6-4850-813f-1610697d783e.jpg,"제주청년크리에이터, 제주여행메이커스나도여행작가, 도민여행작가, 무장애여행, 휠체어타고제주여행","제주청년크리에이터, 제주여행메이커스나도여행작가, 도민여행작가, 무장애여행, 휠체어타고제주여행"
섶섬(서귀포해양도립공원),관광지,"용이 되려는 꿈을 이루지 못하고 죽은 구렁이에 대한 전설이 전해지는 숲섬, '섶섬'
· 서귀포시 보목동",서귀포시내,제주특별자치도 서귀포시 마소물로,33.230137,126.5992,064-710-6656,https://api.cdn.visitjeju.net/photomng/imgpath/202111/19/9a1a3547-bd2a-45b0-b1e7-0928fd16086c.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/19/77ea5aa6-503b-4a1e-aefa-b1900b13349d.JPG,"섬,경관/포토,휴식/힐링,자연경관,섬속의섬,포토스팟,공영관광지","섬,경관/포토,휴식/힐링,유도 및 안내시설,아주 어려움,UNESCO 생물권보전지역"
중문색달해변(해산물),관광지,서퍼들의 천국이라 불릴 만큼 파도가 높아 여름에는 다이나믹한 해수욕을 즐기려는 사람들로 인산인해를 이루는 중문색달해변.,중문,제주특별자치도 서귀포시 중문관광로72번길 114,33.24497249,126.4116462,064-760-4993,https://api.cdn.visitjeju.net/photomng/imgpath/201807/04/7948c7eb-345d-4c9a-96cd-5f583d325abb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/04/78e3185e-02e5-4766-b3aa-8e3d26bb66c5.jpg,"부모,커플,혼자,친구,아이,경관/포토,휴식/힐링,사계절,청년,중/장년,휴식/치유,자연경관,포토스팟,어린이","부모,커플,혼자,친구,아이,경관/포토,휴식/힐링,사계절,청년,중/장년,휴식/치유,화장실"
지구별 MBTI 여행자 <N 직관형의 아주 사적인 제주 여행!>,테마여행,"이성적인 사고보다는 나만의 직관과 주관적인 감정이 중요한 유니콘형. 창의성과 상상력이 풍부하여 자연과 예술, 문화 등에 흥미가 높고 이색적인 경험을 추구하는 NF형의 여행 스타일에 딱 맞는 제주 여행 필수 코스를 제안한다.",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202308/24/eb38c08d-e2e4-4339-8c46-ad9e3dcfa4a7.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/24/e27b4a20-37d3-4024-9eed-3ad57d0f6688.JPG,"MBTI,서귀포숙소,하루시다,제주도숙소추천,서귀포가볼만한곳,제주도체험 ,커피수목원,사계해변,제주도액티비티,제주요트투어","MBTI,서귀포숙소,하루시다,제주도숙소추천,서귀포가볼만한곳,제주도체험 ,커피수목원,사계해변,제주도액티비티,제주요트투어"
아부오름,관광지,제주의 오름을 좀 더 가깝게 느낄 수 있는 아부오름,구좌,제주특별자치도 제주시 구좌읍 송당리 산 164-1,33.44878,126.7774,,https://api.cdn.visitjeju.net/photomng/imgpath/201908/16/b7b0e09e-0724-4c47-a904-2d92428714a1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/16/46a61de4-e102-4ea3-ba81-b4ca60f0bef7.jpg,"커플,친구,맑음,오름,가을,봄,자연경관,도보여행,도보,반려동물,반려동물동반입장,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지","커플,친구,맑음,오름,가을,봄,자연경관,도보여행,도보,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름"
중문관광단지,관광지,볼거리와 체험이 가득한 중문관광단지,중문,제주특별자치도 서귀포시 중문관광로72번길 35,33.248535,126.41039,,https://api.cdn.visitjeju.net/photomng/imgpath/202111/01/986c8136-faec-4682-b3a6-fc1d6251df3f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/01/314090d3-93fb-46d8-9a0a-36d3183c84f0.jpg,"부모,커플,아이,체험관광,쇼핑,어린이,어트랙션","부모,커플,아이,체험관광,쇼핑"
제주유리박물관,관광지,유리 예술의 진수를 만날 수 있는 곳,서귀포시내,제주특별자치도 서귀포시 중산간서로 1403,33.278397,126.370186,064-792-6262~3,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f47a5deb-0dd2-4175-a208-bd1e1c7a5549.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d06c8843-26a4-46d4-8e32-46e2dc86c188.jpg,"밤,실내,미술/박물관,친구,아이,흐림,가을,실내관광지,문화관광,박물관,어트랙션,무장애관광","밤,실내,미술/박물관,친구,아이,흐림,가을,실내관광지,문화관광,박물관,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,어려움,실내,중,공연/전시,포토스팟,1~2시간"
짧은 시간도 알차게 <제주공항 근처 추천 여행지>,테마여행,"여행의 시작이 주는 설렘과 여행의 끝이 주는 아쉬움이 공존하는 공항. 제주공항과 가까워 여행의 첫날부터 마지막까지 알차게 즐기고, 다음 여행을 기약할 수 있는 곳. 여행의 첫날 가도, 여행의 마지막 날 들러도 좋은 즐거움과 행복한 추억을 안겨 줄 볼거리 가득한 공항 근처 여행지를 소개한다. 
",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202308/08/2fcc11e5-b6a4-4ac9-8fe7-688b43a270b1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/08/63a573c3-5cdf-4f26-9177-cda708b414aa.jpg,"제주공항근처, 공항주변가볼만한곳, 제주시내반나절투어, 제주시내공항근처, 제주공항주변여행","제주공항근처, 공항주변가볼만한곳, 제주시내반나절투어, 제주시내공항근처, 제주공항주변여행"
9.81 파크,관광지,제주도의 중심 한라산과 비양도를 품은 푸른 바다를 마주하는 실외 공간과 ‘iF 디자인 어워드’를 수상한 감각적인 실내 공간을 모두 경험할 수 있는 테마파크다. 제주의 자연과 어우러져 전혀 새로운 형태의 스마트하고 다채로운 어트랙션과 트렌디한 부대시설을 즐기며 사랑하는 이들과 잊지 못할 특별한 추억을 만들어보자.,애월,제주특별자치도 제주시 애월읍 천덕로 880-24,33.3928867,126.3586318,064-1833-9810,https://api.cdn.visitjeju.net/photomng/imgpath/202310/17/84b1f251-5276-42e8-a56c-daacab394252.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202310/17/aad50d81-9cce-4c12-a3c3-67f9826b9a73.jpg,"커플,혼자,아이,친구,테마공원,액티비티,그래비티레이싱, 스마트레이싱테마파크,제주애월여행,제주도카트,제주데이트,제주가볼만한곳","커플,혼자,아이,친구,테마공원,액티비티,그래비티레이싱, 스마트레이싱테마파크,제주애월여행,제주도카트,제주데이트,제주가볼만한곳,공용주차장,화장실,편의점,카드결제,현금결제,실내+실외"
제주명품쑥보리빵,음식점,빵과 떡 사이의 식감을 가진 쑥빵,제주시내,제주특별자치도 제주시 우정로 2,33.4925473,126.4306544,064-711-2462,https://api.cdn.visitjeju.net/photomng/imgpath/202306/07/2437acce-0524-4c61-a3bb-630e82db9ec9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/07/eefc2a45-3cb5-4d63-aef8-dce1bbf951f3.jpg,"외도, 쑥빵, 보리빵, 찐빵","외도, 쑥빵, 보리빵, 찐빵,쑥찐빵"
섯알오름,관광지,역사의 아픔을 간직한곳,대정,제주특별자치도 서귀포시 대정읍 상모리 1618,33.20450506,126.281676,,https://api.cdn.visitjeju.net/photomng/imgpath/201908/09/fac531a3-7e22-4230-a9e2-29dac004a002.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/09/d1f2b53d-5247-4ed8-a694-7a31370e5d5c.jpg,"부모,커플,혼자,친구,아이,오름,4.3,자연경관,제주4.3,역사유적,도보여행,도보,어린이","부모,커플,혼자,친구,아이,오름,4.3"
제주민속촌,관광지,제주도 삶의 원형을 간직한 곳,표선,제주특별자치도 서귀포시 표선면 민속해안로 631-34,33.32226,126.84201,064-787-4501,https://api.cdn.visitjeju.net/photomng/imgpath/202208/30/8e0875b9-9962-4356-be21-22b20660a840.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202208/30/a783f1b4-43ba-4f9f-8472-765bcf366af6.jpg,"문화유적지,아이,흐림,가을,우수관광사업체,역사유적,안전여행스탬프,무장애관광,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_관광지","문화유적지,아이,흐림,가을,우수관광사업체,역사유적,안전여행스탬프,무장애관광,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_관광지,공용주차장,현금결제,카드결제,화장실,편의점,음료대,경보 및 피난시설,임산부 휴게시설,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,우수관광사업체,실외,하,포토스팟,1~2시간"
"제주마을산책 <여름, 검은모래 반짝이는 시원한 바닷길 따라>",테마여행,"뜨겁게 내리쬐는 태양 아래 철썩이는 파도와 보석처럼 반짝반짝  빛나는  검은  모래가  여름의  시작을  알리다. 여름이면 더 매력적인 삼양동은 싱그러운 짙은 녹음과 함께  청량감이 가득하다. 낮과 밤 각기 다른 아름다운 자태를 뽐내는  바다와  피톤치드  가득한  산, 제주의  역사와  문화를  엿볼  수 있는  유적지, 더위를  잊게  해줄 음식까지 모자람이 없다.",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202306/16/e8afb989-f4cc-40ce-9b91-253887a8dc18.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/16/a841f558-60f8-4fb8-ab08-cf193060424e.jpg,"제주마을산책, 제주여름, 한달살이, 워케이션, 제주로컬여행, 도보여행, 제주바다, 제주마을여행","제주마을산책, 제주여름, 한달살이, 워케이션, 제주로컬여행, 도보여행, 제주바다, 제주마을여행"
감귤박물관,관광지,"감귤에 대한 모든 것을 보고, 느끼고, 체험할 수 있는 박물관",서귀포시내,제주특별자치도 서귀포시 효돈순환로 441,33.271523,126.60766,064-760-6400~1,https://api.cdn.visitjeju.net/photomng/imgpath/201912/04/f5a94d92-dc05-4ef2-b799-53447d18f03c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201912/04/cf72f2a6-14c6-470a-8390-a203d85e2173.jpg,"실내,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션,무장애관광,공영관광지","실내,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션,무장애관광,공영관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,저상버스 접근 가능,아주 어려움,실내+실외,하,공연/전시,체험,1~2시간"
완벽한 여가와 쉼 <낭만 가득 제주 휴양지>,테마여행,"아름다운 자연환경과 환상적인 로맨스가 어우러진 섬 제주. 5월, 가정의 달을 맞아 두 사람만의 특별한 순간을 더욱 행복하고 로맨틱하게 만들어줄 장소들을 소개한다. 제주의 유니크한 매력이 가득한 양조장 투어. 로컬리티는 기본, 아름다운 풍경과 미식, 서비스로 완벽한 여가와 휴식을 제공하는 호텔까지. 제주에서 품격 있는 여행을 즐겨보자.",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202305/04/c9b4368b-1ab1-4ba1-80d8-d1d48c383601.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/04/325571a1-231a-4a71-8e25-7db3aa897541.jpg,"가정의달제주여행, 낭만여행, 제주휴양지","가정의달제주여행, 낭만여행, 제주휴양지"
돈내코,관광지,한라산에서 내려오는 차고 맑은 물을 맞으며 물놀이하기에 좋은 곳,서귀포시내,제주특별자치도 서귀포시 516로 (상효동),33.301105,126.577385,064-710-6920,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/f2472843-5863-497c-8b44-d2df4b726e93.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/16/dd37ea8b-9269-432b-b00c-56f7f451a83f.jpg,"폭포,계곡,액티비티,부모,아이,맑음,여름,자연경관,체험,레저/체험,어린이,수상레저,어트랙션,물놀이,공영관광지","폭포,계곡,액티비티,부모,아이,맑음,여름,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움"
제주오름 여행 <아부오름 감성 피크닉>,테마여행,"제주의 오름은 한라산에서 비롯되었다. ‘설문대 할망’이 치마에 흙을 가득 담아 한라산을 만들며 흘린 흙이 약 360여 개의 오름이 되었다는 재밌는 이야기도 내려온다. 이처럼, 제주도 하면 떠오르는 오름은 완연해진 봄을 맞이해 초록빛 물결이 일렁이고 있다. 사계절 언제 찾아가도 매력 넘치지만, 따스한 봄 햇살 가득한 계절을 맞아 오름에 오르는 것은 어떨까? 색다르게 제주를 즐기는 방법과 함께 오름으로 초대한다. 다채로움 가득한 제주를 경험해 볼 시간이다. ",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202304/21/bfd54b1b-0980-4af0-9d4d-150d1561f40a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202304/21/c3de8a5d-7579-4f99-b60f-2f21c0c6b822.jpg,"제주감성여행, 오름여행, 제주피크닉, 오름피크닉, 제주오름, 아부오름","제주감성여행, 오름여행, 제주피크닉, 오름피크닉, 제주오름, 아부오름"
수제홍과일모찌,음식점,엄마와 아들이 만든 수제과일모찌,제주시내,제주특별자치도 제주시 연동14길 14,33.48444,126.494316,0507-1410-1228,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fa5176d9-8970-4f45-958d-0df588cfa6a7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0f6825f0-3ed8-4a90-88e0-9ee42e4e0044.jpg,"찹쌀떡,모찌,과일모찌,음식,케이크,떡","찹쌀떡,모찌,과일모찌,음식,케이크,떡,공용주차장,아주 어려움"
광치기해변,관광지,성산일출봉과 독특한 해안지형이 어우러져 이색적인 풍광을 간직한 곳,성산,제주특별자치도 서귀포시 성산읍 섭지코지로 63,33.45245276,126.9245814,--,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/315ce1af-1c6c-4977-8668-4710321df6a1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d5b7e9a3-8cfb-41cf-9623-9b15651d4c55.jpg,"일출,해변,경관/포토,흐림,봄,자연경관,포토스팟,봄꽃,유채꽃,반려동물,반려동물동반입장,반려동물동반_해변,반려동물동반_자연,무장애관광,반려동물동반_관광지","일출,해변,경관/포토,흐림,봄,자연경관,포토스팟,봄꽃,유채꽃,반려동물,반려동물동반입장,혼저옵서개,반려동물동반해변,공용주차장,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,아주 어려움"
피규어뮤지엄 제주,관광지,"국내 최대규모의 피규어 뮤지엄, 피규어 취향저격 기프트샵",안덕,제주특별자치도 서귀포시 안덕면 한창로 243,33.2819208,126.3555472,064-792-2244,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/42161641-a82b-42d5-9648-7c75a07d498f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7c8e7d88-1b60-4030-8862-34bc0cf6f042.jpg,"실내,테마공원,아이,비.눈,흐림,겨울,실내관광지,어린이,어트랙션","실내,테마공원,아이,비.눈,흐림,겨울,실내관광지,어린이,어트랙션,공용주차장"
하논마르,관광지,한반도 유일의 마르(Maar)형 분화구,서귀포시내,제주특별자치도 서귀포시 서홍동 1003,33.252937,126.54583,--,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a0267b29-2e51-4560-9acd-d55f482c6ea2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9d5cb1d9-fbd9-4c1e-8cc2-20dd182dec28.jpg,"오름,걷기/등산,흐림","오름,걷기/등산,흐림"
제주베스트힐,관광지,맑고 깨끗한 원시림 곶자왈에서 자연에 동화되어가는 자신을 발견할 수 있는 공간,조천,제주특별자치도 제주시 조천읍 남조로 2109-38,33.4276176,126.6665803,1072721888,https://api.cdn.visitjeju.net/photomng/imgpath/202207/07/53df3f0f-46fe-413e-9aa0-d708833a2e4a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202207/07/2fe4b601-7a9f-4167-a7b4-ccea2b6ce2dc.jpg,"관광지,안전여행스탬프,레저/체험,야영장,오름,오름투어,도보,도보여행",관광지
스타빌,관광지,중산간에서 경험하는 다채로운 액티비티,안덕,제주특별자치도 서귀포시 안덕면 광평로 34-154,33.3390637,126.3953082,064-793-9100,https://api.cdn.visitjeju.net/photomng/imgpath/202211/14/e31beef5-eb48-4318-8551-2117aa642eda.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202211/14/7536ee5e-62f8-4839-a545-e2cd800265e3.jpg,"관광지,숙소,캠핑,럭셔리트래블인제주","관광지,숙소,캠핑"
선흘1리,관광지,"가슴 아픈 역사와 문화, 광활한 자연의 집합체, 선흘 1리",조천,제주특별자치도 제주시 조천읍 중산간동로 1280,33.51144,126.70519,-9668,https://api.cdn.visitjeju.net/photomng/imgpath/202112/23/beb83616-f6b0-472b-ac1d-09a6709d369a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/23/a57201dc-34d7-4732-a6fb-13d378a4d238.jpg,"문화유적지,흐림,사계절,역사유적","문화유적지,흐림,사계절,공용주차장"
창고천생태공원,관광지,안덕지역을 통과하는 생태 공원,안덕,제주특별자치도 서귀포시 안덕면 일주서로 1524,33.258415,126.35306,064-794-9001,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e32cf2be-c7af-4f9d-8f63-b40873fd3d0a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/95426a90-6b65-4ad5-b38f-ea017a9fe31e.jpg,"계곡,걷기/등산,흐림,봄,자연경관,물놀이","계곡,걷기/등산,흐림,봄,아주 어려움"
춘심이네 본점,음식점,서귀포에 위치한 춘심이네 본점은 국내산 제주 갈치를 맛 볼 수 있는 갈치요리 전문점으로 이곳 본점과 제주시에 2호점으로 운영되고 있다.,안덕,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16,33.2647393,126.3705871,064-794-4010,https://api.cdn.visitjeju.net/photomng/imgpath/202207/07/4cd28968-6c9f-4592-86e0-78a3bc0f5261.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202207/07/5cf71f57-b816-47ba-a7c7-059cc01386a3.jpg,"제주맛집,갈치구이,갈치조림,춘심이네,음식,식당,안전여행스탬프,뚝배기,무장애관광","제주맛집,갈치구이,갈치조림,춘심이네,음식,식당,안전여행스탬프,뚝배기,무장애관광,공용주차장,화장실,무료 WIFI,흡연구역,장애인 전용 주차장,장애인 화장실,통갈치구이, 왕갈치구이, 뼈없는은갈치조림,어린이 출입가능,불가능"
그랜드 키친,음식점,세계 각국의 다양한 요리를 한자리에 선보이는 인터내셔널 뷔페 레스토랑으로 라이브 스테이션에서는 셰프가 직접 눈 앞에서 만들어주는 요리를 즐길 수 있다.,제주시내,제주특별자치도 제주시 노연로 12,33.4852786,126.4814609,1533-1234,https://api.cdn.visitjeju.net/photomng/imgpath/202104/20/61ea250f-994d-4746-8f0e-7f1b1fe10425.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202104/20/64cecda8-8668-4266-b9cc-b3e5d8c532cb.jpg,"부모,아이,휴식/힐링,음식,뷔페,식당,샴페인,와인,화이트와인,레드와인,꼬냑,앱솔루트보드카,무장애관광","부모,아이,휴식/힐링,음식,뷔페,식당,샴페인,와인,화이트와인,레드와인,꼬냑,앱솔루트보드카,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,영어,중국어,,단독접근가능,청각장애인 접근성,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,쉬움,뷔페,어린이 출입가능,요청시 제공,가능,있음"
부두식당 (모슬포),음식점,"겨울 바다의 왕, 방어 요리가 일품인 부두식당",대정,제주특별자치도 서귀포시 대정읍 하모항구로 62,33.218906,126.25106,064-794-1223,https://api.cdn.visitjeju.net/photomng/imgpath/202111/09/dfe8ad02-0b87-409d-9173-c61a0a6a9ac2.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/09/27c17d51-7b2e-451c-86c4-def05c878a1a.JPG,"조림,갈치조림,우럭조림,쥐치조림,방어,음식,방어회,제주갈치조림,고등어회,고등어구이,2022고메페스타","조림,갈치조림,우럭조림,쥐치조림,방어,음식,방어회,제주갈치조림,고등어회,고등어구이,2022고메페스타,공용주차장,현금결제,카드결제,화장실,음료대,경보 및 피난시설,아주 어려움"
[서귀포 건축문화기행] 6코스. 어제와 내일을 담은 ‘현대’의 집,테마여행,"이번 여행지는 서귀포의 ‘21세기 현대건축’이다. 21세기가 시작된 지 벌써 20년, 우리에게 ‘현대’는 무엇일까? 앞으로의 ‘현대’는 어떻게 될까? 집은 100년을 바라보고 짓는다는데 건축가들은 과연 어떤 생각을 했을까? 한동안 꺼내 쓰지 않았던 상상의 세포가 신나게 뛰놀았던 하루였다. ",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202105/04/17368293-996b-4979-be54-7e0a04abe461.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202105/04/063532b2-bf6b-4045-9f65-5a220cb72b8c.jpg,"휴식/힐링,마을관광,문화관광,건축문화기행,역사유적",휴식/힐링
‘위클리(Weeekly)’의 리얼리티 예능 <위클위클 홀리데이> 따라잡기,테마여행,"제주도로 워킹 홀리데이를 체험하러 온 ‘위클리(Weeekly)’의 리얼리티 예능 ‘위클위클 홀리데이’가 조회수 100만 뷰를 달성하며 성황리에 종영되었다. 위클리 멤버들이 워킹홀리데이 체험 외  제주에서 가보고 싶었던 곳, 하고 싶었던 것, 먹고 싶었던 것을 알아보자. 위클리만의 밝고 활기찬 ‘위클벅적’ 매력 가득한 장소로 떠나보자. 

* 해당 콘텐츠는 ‘위클위클 홀리데이’ 촬영 전 멤버들이 작성한 입사지원서를 참고하여 작성되었습니다.",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202307/05/1ef32d0d-4273-4968-a060-f2dec4d28d17.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/05/81cef260-27c2-4b8b-bef5-6ffbc21dc8fe.jpg,"위클위클홀리데이, 위클리, 리얼리티예능따라잡기, 제주체험, 위클벅적, 아베베베이커리, 제주스타벅스, 승마체험, ATV체험, 제주카페, 레일바이크","위클위클홀리데이, 위클리, 리얼리티예능따라잡기, 제주체험, 위클벅적, 아베베베이커리, 제주스타벅스, 승마체험, ATV체험, 제주카페, 레일바이크"
제주다원 녹차미로공원,관광지,하늘과 바다가 맞닿은 지상최고의 전망과 신이 연출한 대자연 속 녹차미로공원에와서 차한잔의 여유를 즐겨보자.,중문,제주특별자치도 서귀포시 산록남로 1258,33.290375,126.42282,064-738-4433,https://api.cdn.visitjeju.net/photomng/imgpath/202111/18/8ff45c52-eaed-4b08-9ab8-2c25c05fd6d0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/18/a45d073d-bd88-4bb0-9011-31e7b86e91f5.jpg,"테마공원,아이,흐림,봄,어린이,녹차,어트랙션,반려동물,반려동물동반입장,반려동물동반_관광지","테마공원,아이,흐림,봄,어린이,녹차,어트랙션,반려동물,반려동물동반입장,반려동물동반_관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI"
